-3380;-15660;1433;112;1000.0;
-3380;-15007;2508;392;3605.0;
-3380;-14681;2866;156;1414.0;
-3380;-14028;3224;245;2236.0;
-3380;-13376;3941;308;2828.0;
-3380;-13050;4299;156;1414.0;
-3380;-12723;4657;156;1414.0;
-3380;-12071;4657;219;2000.0;
-3380;-11745;5016;156;1414.0;
-3380;-11418;5016;112;1000.0;
-3380;-10766;5016;219;2000.0;
-3380;-10440;5016;112;1000.0;
-3380;-8156;5732;787;7280.0;
-3380;-7830;5732;112;1000.0;
-3380;-7177;6091;245;2236.0;
-3380;-6851;6091;112;1000.0;
-3380;-6198;6091;219;2000.0;
-3380;-5872;5732;156;1414.0;
-3380;-4567;5016;485;4472.0;
-3380;-4241;5016;112;1000.0;
-3380;-3588;5016;219;2000.0;
-3380;-2936;5016;219;2000.0;
-3380;-2610;5016;112;1000.0;
-3380;3262;4299;1952;18110.0;
-3380;3588;4299;112;1000.0;
-3380;4241;4299;219;2000.0;
-3380;4893;4299;219;2000.0;
-3380;5220;4299;112;1000.0;
-3380;5872;4299;219;2000.0;
-3380;6198;4299;112;1000.0;
-3380;6525;4657;156;1414.0;
-3380;7177;4657;219;2000.0;
-3380;7503;4657;112;1000.0;
-3380;8156;4657;219;2000.0;
-3380;8482;4657;112;1000.0;
-3380;9135;4299;245;2236.0;
-3380;9787;4299;219;2000.0;
-3380;10113;4299;112;1000.0;
-3380;10766;3582;308;2828.0;
-3380;11092;3224;156;1414.0;
-3380;11745;3224;219;2000.0;
-3380;12397;2866;245;2236.0;
-3380;12723;2866;112;1000.0;
-3380;13376;2866;219;2000.0;
-3380;14028;1791;392;3605.0;
-3380;14028;0;542;5000.0;
-3380;14355;1433;448;4123.0;
-3380;14355;716;219;2000.0;
-3380;14355;716;4;0.0;
-3380;14355;716;4;0.0;
-3380;14355;0;219;2000.0;
-3380;14355;0;4;0.0;
-1690;15333;3224;1211;11224.0;
-1690;15333;3224;4;0.0;
-1690;15333;3224;4;0.0;
-1690;15333;3224;4;0.0;
-1690;15333;3224;4;0.0;
-1690;15333;3224;4;0.0;
-1690;15333;3224;4;0.0;
-1690;15007;0;978;9055.0;
-1690;15007;0;4;0.0;
-1690;15007;3224;972;9000.0;
-1690;15007;3224;4;0.0;
-1690;15007;3582;112;1000.0;
-1690;14681;3941;156;1414.0;
-1690;14355;4299;156;1414.0;
-1690;14028;4657;156;1414.0;
-1690;13376;4657;219;2000.0;
-1690;13050;4657;112;1000.0;
-1690;12397;4657;219;2000.0;
-1690;12071;4657;112;1000.0;
-1690;11418;5016;245;2236.0;
-1690;10440;5732;392;3605.0;
-1690;9787;5732;219;2000.0;
-1690;9461;5732;112;1000.0;
-1690;8808;5732;219;2000.0;
-1690;8482;5732;112;1000.0;
-1690;8482;5732;4;0.0;
-1690;7830;6091;245;2236.0;
-1690;7503;6091;112;1000.0;
-1690;7503;6091;4;0.0;
-1690;6525;6091;327;3000.0;
-1690;5872;5732;245;2236.0;
-1690;5546;5732;112;1000.0;
-1690;5220;5374;156;1414.0;
-1690;4893;5374;112;1000.0;
-1690;4241;5016;245;2236.0;
-1690;4241;5016;4;0.0;
-1690;4241;5016;4;0.0;
-1690;4241;5374;112;1000.0;
-1690;4241;5374;4;0.0;
-1690;4241;5374;4;0.0;
-1690;3915;6091;245;2236.0;
-1690;3915;6091;4;0.0;
-1690;3915;6091;4;0.0;
-1690;3915;6807;219;2000.0;
-1690;3915;6807;4;0.0;
-1690;3915;6807;4;0.0;
-1690;3915;6807;4;0.0;
-1690;3588;7165;156;1414.0;
-1690;2610;7165;327;3000.0;
-1690;2283;5732;448;4123.0;
-1690;2283;5732;4;0.0;
-1690;2283;6807;327;3000.0;
-1690;1957;6449;156;1414.0;
-1690;1631;5732;245;2236.0;
-1690;1305;5732;112;1000.0;
-1690;652;5732;219;2000.0;
-1690;652;6091;112;1000.0;
-1690;326;5732;156;1414.0;
-1690;326;6091;112;1000.0;
-1690;0;5374;245;2236.0;
-1690;-326;5374;112;1000.0;
-1690;-652;5374;112;1000.0;
-1690;-978;5016;156;1414.0;
-1690;-1631;4657;245;2236.0;
-1690;-1957;4657;112;1000.0;
-1690;-1957;4657;4;0.0;
-1690;-3588;4657;542;5000.0;
-1690;-3915;5016;156;1414.0;
-1690;-5220;6091;542;5000.0;
-1690;-5872;6091;219;2000.0;
-1690;-6198;6449;156;1414.0;
-1690;-6851;6449;219;2000.0;
-1690;-7177;6449;112;1000.0;
-1690;-7503;6449;112;1000.0;
-1690;-8156;6091;245;2236.0;
-1690;-8482;6091;112;1000.0;
-1690;-9135;6091;219;2000.0;
-1690;-9461;5732;156;1414.0;
-1690;-9787;5732;112;1000.0;
-1690;-10440;5732;219;2000.0;
-1690;-10766;5732;112;1000.0;
-1690;-13050;4657;823;7615.0;
-1690;-13376;4657;112;1000.0;
-1690;-13702;4299;156;1414.0;
-1690;-14028;4299;112;1000.0;
-1690;-15007;3224;460;4242.0;
-1690;-15333;2866;156;1414.0;
-1690;-15660;2508;156;1414.0;
-1690;-15660;2508;4;0.0;
-1690;-15660;2508;4;0.0;
0;-14681;3941;844;7810.0;
0;-14681;3941;4;0.0;
0;-14681;3941;4;0.0;
0;-14681;3941;4;0.0;
0;-14028;4657;308;2828.0;
0;-14028;4299;112;1000.0;
0;-13702;4657;156;1414.0;
0;-13702;4657;4;0.0;
0;-13376;5016;156;1414.0;
0;-12723;5374;245;2236.0;
0;-12397;5374;112;1000.0;
0;-12071;5732;156;1414.0;
0;-11418;5732;219;2000.0;
0;-11092;5732;112;1000.0;
0;-10766;5732;112;1000.0;
0;-10766;5732;4;0.0;
0;-10113;5732;219;2000.0;
0;-9787;6091;156;1414.0;
0;-9135;6091;219;2000.0;
0;-8808;6091;112;1000.0;
0;-8808;6091;4;0.0;
0;-8482;6091;112;1000.0;
0;-8482;6091;4;0.0;
0;-7830;6449;245;2236.0;
0;-7830;6449;4;0.0;
0;-7503;6449;112;1000.0;
0;-7503;6449;4;0.0;
0;-7177;6449;112;1000.0;
0;-7177;6449;4;0.0;
0;-6525;6449;219;2000.0;
0;-6525;6449;4;0.0;
0;-6198;6449;112;1000.0;
0;-6198;6449;4;0.0;
0;-5546;6449;219;2000.0;
0;-5220;6449;112;1000.0;
0;-4893;6449;112;1000.0;
0;-4567;6091;156;1414.0;
0;-3915;6091;219;2000.0;
0;-3588;6091;112;1000.0;
0;-2936;6091;219;2000.0;
0;-2610;6091;112;1000.0;
0;-2283;6091;112;1000.0;
0;-1957;6449;156;1414.0;
0;-1305;6807;245;2236.0;
0;-1305;6807;4;0.0;
0;-978;7165;156;1414.0;
0;-978;7165;4;0.0;
0;-652;7524;156;1414.0;
0;-326;7524;112;1000.0;
0;0;7882;156;1414.0;
0;326;8240;156;1414.0;
0;652;8599;156;1414.0;
0;652;8599;4;0.0;
0;978;8957;156;1414.0;
0;1305;8957;112;1000.0;
0;1957;9315;245;2236.0;
0;2283;9315;112;1000.0;
0;2936;9315;219;2000.0;
0;3588;9315;219;2000.0;
0;3588;9315;4;0.0;
0;3915;8599;245;2236.0;
0;3915;8599;4;0.0;
0;3915;8599;4;0.0;
0;3915;8599;4;0.0;
0;4241;8240;156;1414.0;
0;4241;7524;219;2000.0;
0;4241;7524;4;0.0;
0;4241;7524;4;0.0;
0;4241;7524;4;0.0;
0;4241;7524;4;0.0;
0;4241;7524;4;0.0;
0;4241;7524;4;0.0;
0;4241;7524;4;0.0;
0;4241;7165;112;1000.0;
0;4241;7165;4;0.0;
0;4241;7165;4;0.0;
0;4241;7165;4;0.0;
0;4241;7165;4;0.0;
0;4241;7165;4;0.0;
0;4241;7165;4;0.0;
0;4241;7165;4;0.0;
0;4241;7165;4;0.0;
0;4567;6449;245;2236.0;
0;4567;6449;4;0.0;
0;4567;6449;4;0.0;
0;4893;6449;112;1000.0;
0;5546;6807;245;2236.0;
0;5872;6807;112;1000.0;
0;6198;7165;156;1414.0;
0;6851;7165;219;2000.0;
0;6851;7165;4;0.0;
0;7177;7524;156;1414.0;
0;7177;7524;4;0.0;
0;7177;7524;4;0.0;
0;7177;7165;112;1000.0;
0;7177;7165;4;0.0;
0;7830;7165;219;2000.0;
0;7830;7165;4;0.0;
0;7830;7165;4;0.0;
0;7830;7165;4;0.0;
0;8156;6807;156;1414.0;
0;8156;6807;4;0.0;
0;8808;6807;219;2000.0;
0;9461;6807;219;2000.0;
0;9461;6807;4;0.0;
0;9787;6807;112;1000.0;
0;10113;6449;156;1414.0;
0;10440;6091;156;1414.0;
0;10766;6091;112;1000.0;
0;10766;6091;4;0.0;
0;11418;6091;219;2000.0;
0;11418;5732;112;1000.0;
0;11745;5732;112;1000.0;
0;11745;5732;4;0.0;
0;12397;5732;219;2000.0;
0;13050;5732;219;2000.0;
0;13376;5732;112;1000.0;
0;14028;5732;219;2000.0;
0;14355;5374;156;1414.0;
0;15007;5016;245;2236.0;
0;15007;4657;112;1000.0;
0;15333;4299;156;1414.0;
0;15660;3941;156;1414.0;
0;15660;3582;112;1000.0;
0;15660;3582;4;0.0;
0;15660;3582;4;0.0;
0;15660;3582;4;0.0;
0;15660;3582;4;0.0;
0;15660;3582;4;0.0;
0;15660;3582;4;0.0;
0;15660;0;1079;10000.0;
0;15660;0;4;0.0;
0;15660;0;4;0.0;
0;15660;0;4;0.0;
1690;15660;0;649;6000.0;
1690;15660;0;4;0.0;
1690;15660;2866;864;8000.0;
1690;15660;2866;4;0.0;
1690;15660;2866;4;0.0;
1690;15660;3224;112;1000.0;
1690;15660;3224;4;0.0;
1690;15660;3582;112;1000.0;
1690;15333;0;1085;10049.0;
1690;15333;4299;1294;12000.0;
1690;14681;5016;308;2828.0;
1690;14028;5374;245;2236.0;
1690;13050;5732;344;3162.0;
1690;11418;5732;542;5000.0;
1690;10766;5732;219;2000.0;
1690;10113;6449;308;2828.0;
1690;9461;6807;245;2236.0;
1690;9461;6807;4;0.0;
1690;8482;6091;392;3605.0;
1690;8156;6091;112;1000.0;
1690;8156;6091;4;0.0;
1690;6198;6449;658;6082.0;
1690;5872;6449;112;1000.0;
1690;5220;6091;245;2236.0;
1690;4893;6091;112;1000.0;
1690;4567;5732;156;1414.0;
1690;4567;5732;4;0.0;
1690;3915;6091;245;2236.0;
1690;3915;6091;4;0.0;
1690;3915;6091;4;0.0;
1690;3915;6091;4;0.0;
1690;3588;7165;344;3162.0;
1690;3588;7165;4;0.0;
1690;3262;7524;156;1414.0;
1690;3262;7524;4;0.0;
1690;3262;7524;4;0.0;
1690;3262;7524;4;0.0;
1690;3262;7524;4;0.0;
1690;2936;8599;344;3162.0;
1690;2936;8599;4;0.0;
1690;2283;7882;308;2828.0;
1690;2283;8240;112;1000.0;
1690;1957;8240;112;1000.0;
1690;1631;7165;344;3162.0;
1690;1631;7524;112;1000.0;
1690;1305;6807;245;2236.0;
1690;1305;7165;112;1000.0;
1690;978;6091;344;3162.0;
1690;978;6807;219;2000.0;
1690;652;6091;245;2236.0;
1690;0;5732;245;2236.0;
1690;0;6091;112;1000.0;
1690;-326;5374;245;2236.0;
1690;-2936;4657;891;8246.0;
1690;-4241;5016;448;4123.0;
1690;-4567;5732;245;2236.0;
1690;-5872;6449;485;4472.0;
1690;-6851;6449;327;3000.0;
1690;-7177;6449;112;1000.0;
1690;-7830;6449;219;2000.0;
1690;-10113;5732;787;7280.0;
1690;-10766;5732;219;2000.0;
1690;-12723;5016;684;6324.0;
1690;-13050;5016;112;1000.0;
1690;-13376;4657;156;1414.0;
1690;-13702;4299;156;1414.0;
1690;-14681;3582;392;3605.0;
1690;-15007;3224;156;1414.0;
1690;-15333;2508;245;2236.0;
1690;-15333;2866;112;1000.0;
1690;-15333;2866;4;0.0;
1690;-15333;2866;4;0.0;
1690;-15333;3224;112;1000.0;
3380;-15986;1433;871;8062.0;
3380;-15333;1791;245;2236.0;
3380;-14681;2866;392;3605.0;
3380;-14355;2866;112;1000.0;
3380;-14028;3582;245;2236.0;
3380;-13702;3941;156;1414.0;
3380;-12397;4657;485;4472.0;
3380;-12071;4657;112;1000.0;
3380;-11418;5016;245;2236.0;
3380;-11092;5016;112;1000.0;
3380;-10113;5016;327;3000.0;
3380;-9787;5374;156;1414.0;
3380;-9135;5374;219;2000.0;
3380;-8808;5732;156;1414.0;
3380;-8482;5732;112;1000.0;
3380;-7830;6091;245;2236.0;
3380;-7830;5732;112;1000.0;
3380;-7503;5732;112;1000.0;
3380;-5546;5732;649;6000.0;
3380;-4893;5374;245;2236.0;
3380;-4241;5016;245;2236.0;
3380;-3915;5016;112;1000.0;
3380;-3588;5016;112;1000.0;
3380;-2936;5016;219;2000.0;
3380;-1305;4299;583;5385.0;
3380;-978;4299;112;1000.0;
3380;0;4299;327;3000.0;
3380;326;4657;156;1414.0;
3380;652;4657;112;1000.0;
3380;2610;4657;649;6000.0;
3380;3588;4657;327;3000.0;
3380;4241;4299;245;2236.0;
3380;4567;4299;112;1000.0;
3380;4893;4657;156;1414.0;
3380;5546;4657;219;2000.0;
3380;7177;5374;583;5385.0;
3380;8156;5016;344;3162.0;
3380;8808;4657;245;2236.0;
3380;9135;5016;156;1414.0;
3380;9787;5016;219;2000.0;
3380;9787;4657;112;1000.0;
3380;10113;4657;112;1000.0;
3380;10766;4657;219;2000.0;
3380;10766;4657;4;0.0;
3380;11092;4657;112;1000.0;
3380;11745;4299;245;2236.0;
3380;13376;4299;542;5000.0;
3380;14355;3941;344;3162.0;
3380;14355;3582;112;1000.0;
3380;15007;2508;392;3605.0;
3380;15007;2149;112;1000.0;
3380;15007;1074;327;3000.0;
3380;15007;1074;4;0.0;
3380;15007;0;327;3000.0;
3380;15333;1433;448;4123.0;
3380;15333;1433;4;0.0;
3380;15333;1074;112;1000.0;
5070;13702;0;904;8366.0;
5070;13376;358;156;1414.0;
5070;13376;716;112;1000.0;
5070;13376;1074;112;1000.0;
5070;13050;1791;245;2236.0;
5070;13050;2149;112;1000.0;
5070;12723;2149;112;1000.0;
5070;12397;2508;156;1414.0;
5070;12071;2508;112;1000.0;
5070;11418;2866;245;2236.0;
5070;10766;2866;219;2000.0;
5070;10440;2866;112;1000.0;
5070;10113;3224;156;1414.0;
5070;9787;3224;112;1000.0;
5070;9135;3582;245;2236.0;
5070;8808;3582;112;1000.0;
5070;8156;3582;219;2000.0;
5070;7830;3582;112;1000.0;
5070;6851;3941;344;3162.0;
5070;6525;3582;156;1414.0;
5070;4241;3941;765;7071.0;
5070;3915;4299;156;1414.0;
5070;3262;4299;219;2000.0;
5070;2936;4299;112;1000.0;
5070;2283;4299;219;2000.0;
5070;1957;4299;112;1000.0;
5070;1631;4299;112;1000.0;
5070;978;4299;219;2000.0;
5070;652;4299;112;1000.0;
5070;0;3941;245;2236.0;
5070;0;3941;4;0.0;
5070;-326;3941;112;1000.0;
5070;-1631;3941;434;4000.0;
5070;-1957;4299;156;1414.0;
5070;-2610;4657;245;2236.0;
5070;-3588;4657;327;3000.0;
5070;-5220;5016;552;5099.0;
5070;-5546;5016;112;1000.0;
5070;-6198;5016;219;2000.0;
5070;-6525;5016;112;1000.0;
5070;-6851;5016;112;1000.0;
5070;-7503;4657;245;2236.0;
5070;-7830;4299;156;1414.0;
5070;-10440;3941;871;8062.0;
5070;-11092;3582;245;2236.0;
5070;-11418;3582;112;1000.0;
5070;-11745;3582;112;1000.0;
5070;-12071;3224;156;1414.0;
5070;-13376;2508;485;4472.0;
5070;-13702;2149;156;1414.0;
5070;-14028;1433;245;2236.0;
5070;-15007;716;392;3605.0;
5070;-15333;0;245;2236.0;
5070;-15333;358;112;1000.0;
5070;-15660;0;156;1414.0;
6760;-13376;0;996;9219.0;
6760;-13376;0;4;0.0;
6760;-13050;0;112;1000.0;
6760;-13050;0;4;0.0;
6760;-13050;0;4;0.0;
6760;-12723;358;156;1414.0;
6760;-12723;0;112;1000.0;
6760;-12397;716;245;2236.0;
6760;-12397;358;112;1000.0;
6760;-12071;1074;245;2236.0;
6760;-11418;1074;219;2000.0;
6760;-11092;1074;112;1000.0;
6760;-10440;1791;308;2828.0;
6760;-10440;1433;112;1000.0;
6760;-10113;1433;112;1000.0;
6760;-9787;2149;245;2236.0;
6760;-9787;1791;112;1000.0;
6760;-9461;2149;156;1414.0;
6760;-9461;1791;112;1000.0;
6760;-8808;2149;245;2236.0;
6760;-8482;2149;112;1000.0;
6760;-8156;2508;156;1414.0;
6760;-7503;2508;219;2000.0;
6760;-7503;2149;112;1000.0;
6760;-7177;2508;156;1414.0;
6760;-7177;2149;112;1000.0;
6760;-6851;2866;245;2236.0;
6760;-6525;2508;156;1414.0;
6760;-6198;2866;156;1414.0;
6760;-6198;2508;112;1000.0;
6760;-5872;3224;245;2236.0;
6760;-5546;3224;112;1000.0;
6760;-4893;2866;245;2236.0;
6760;-4241;3224;245;2236.0;
6760;-3915;2866;156;1414.0;
6760;-3588;2508;156;1414.0;
6760;-3262;2508;112;1000.0;
6760;-2610;2149;245;2236.0;
6760;-2283;2149;112;1000.0;
6760;-1957;2508;156;1414.0;
6760;-1305;2508;219;2000.0;
6760;-978;2866;156;1414.0;
6760;-652;2866;112;1000.0;
6760;0;3224;245;2236.0;
6760;0;3224;4;0.0;
6760;1631;3224;542;5000.0;
6760;1957;3224;112;1000.0;
6760;2610;3224;219;2000.0;
6760;2936;3224;112;1000.0;
6760;2936;2866;112;1000.0;
6760;3588;2866;219;2000.0;
6760;3588;2508;112;1000.0;
6760;3915;2508;112;1000.0;
6760;4567;2149;245;2236.0;
6760;5220;1791;245;2236.0;
6760;5546;1791;112;1000.0;
6760;5872;1433;156;1414.0;
6760;6198;1433;112;1000.0;
6760;6525;1791;156;1414.0;
6760;6851;1433;156;1414.0;
6760;7177;1433;112;1000.0;
6760;7503;1433;112;1000.0;
6760;8156;1074;245;2236.0;
6760;8808;716;245;2236.0;
6760;9135;1074;156;1414.0;
6760;9461;716;156;1414.0;
6760;9787;716;112;1000.0;
6760;9787;358;112;1000.0;
6760;10440;358;219;2000.0;
6760;10440;0;112;1000.0;
6760;10440;0;4;0.0;
6760;10440;0;4;0.0;
6760;10440;0;4;0.0;
6760;11092;0;219;2000.0;
6760;11092;0;4;0.0;
5915;12397;0;542;5000.0;
4506;14355;0;844;7810.0;
3098;15333;1433;765;7071.0;
1690;15660;3582;851;7874.0;
1971;15007;4657;407;3741.0;
2535;13050;5016;693;6403.0;
3098;12723;4299;327;3000.0;
3380;10766;4657;667;6164.0;
3098;10113;5374;327;3000.0;
1690;9461;6807;725;6708.0;
0;10766;6091;809;7483.0;
-1126;10440;5732;460;4242.0;
-2253;12071;4299;816;7549.0;
-3661;13050;2508;830;7681.0;
-4225;13702;0;816;7549.0;
-3661;14028;1074;407;3741.0;
-2253;15007;2508;765;7071.0;
-1971;13050;4299;851;7874.0;
-2816;13376;3224;473;4358.0;
-2253;15007;2508;622;5744.0;
-3098;14355;1074;583;5385.0;
-4506;13376;0;709;6557.0;
-5351;11745;0;631;5830.0;
-4506;11745;1433;542;5000.0;
-3380;12397;2866;649;6000.0;
-2816;14355;2149;717;6633.0;
-1971;15007;2866;448;4123.0;
-845;14681;5016;787;7280.0;
563;13376;5732;725;6708.0;
1690;13050;5732;448;4123.0;
2816;11092;5016;809;7483.0;
2535;10440;5732;327;3000.0;
2816;8482;5016;693;6403.0;
3098;7503;5374;361;3316.0;
1971;6525;6449;631;5830.0;
1690;5220;6091;460;4242.0;
845;3262;7165;794;7348.0;
-281;3915;7524;497;4582.0;
-1690;3915;6091;693;6403.0;
-2535;3588;4299;640;5916.0;
-3661;2610;4657;552;5099.0;
-4506;326;4299;830;7681.0;
-4788;-1305;4299;552;5099.0;
-3098;-1631;4299;658;6082.0;
-2253;-652;4657;473;4358.0;
-3098;978;4657;631;5830.0;
-4788;-326;4299;787;7280.0;
-6196;0;3582;593;5477.0;
-7041;-1957;2149;844;7810.0;
-8168;-978;358;765;7071.0;
-8168;-2283;0;448;4123.0;
-7323;-3262;1791;709;6557.0;
-7323;-5220;2149;658;6082.0;
-8168;-5220;0;725;6708.0;
-8168;-2936;0;757;7000.0;
-7041;-3262;2149;787;7280.0;
-6478;-1631;2866;622;5744.0;
-7323;0;2866;631;5830.0;
-6478;2283;3224;830;7681.0;
-7041;2610;2508;327;3000.0;
-7605;1631;2149;407;3741.0;
-8450;1631;0;725;6708.0;
-7886;2283;716;377;3464.0;
-6760;3588;2508;816;7549.0;
-6196;5220;2149;593;5477.0;
-4506;4893;3941;851;7874.0;
-4788;3262;4299;563;5196.0;
-6478;2936;2866;787;7280.0;
-7605;3588;716;809;7483.0;
-8168;3262;0;327;3000.0;
-8450;1631;0;552;5099.0;
-7886;-652;1074;851;7874.0;
-6478;-652;3224;844;7810.0;
-7323;0;2866;407;3741.0;
-7605;1305;2149;497;4582.0;
-8450;652;0;757;7000.0;
-8450;-652;0;434;4000.0;
-7605;-2283;1074;709;6557.0;
-7886;-2936;358;327;3000.0;
-7605;-4567;1074;593;5477.0;
-7886;-5872;358;497;4582.0;
-7605;-7830;716;667;6164.0;
-6760;-8156;2508;640;5916.0;
-6760;-9461;2149;448;4123.0;
-7605;-9135;358;640;5916.0;
-7886;-7503;358;552;5099.0;
-7323;-5546;1791;809;7483.0;
-7886;-3588;716;757;7000.0;
-8168;-4241;0;327;3000.0;
-8168;-5220;0;327;3000.0;
-7605;-5872;1074;448;4123.0;
-7323;-6851;1433;361;3316.0;
-6760;-7503;2508;448;4123.0;
-5633;-7503;4299;693;6403.0;
-5915;-6525;4657;361;3316.0;
-5351;-4241;4657;787;7280.0;
-3943;-2936;5016;701;6480.0;
-4788;-652;4299;851;7874.0;
-2816;0;4657;794;7348.0;
-1690;326;6091;622;5744.0;
-1690;1957;6449;552;5099.0;
-1971;2610;5374;407;3741.0;
-2253;3588;4657;407;3741.0;
-1690;4241;5016;327;3000.0;
-845;3915;6807;640;5916.0;
-1126;3588;7882;361;3316.0;
0;2936;9315;649;6000.0;
281;978;8957;667;6164.0;
845;0;7524;583;5385.0;
0;-1305;6807;583;5385.0;
-563;-3588;5732;851;7874.0;
-845;-5220;6091;563;5196.0;
0;-6525;6449;552;5099.0;
1690;-5872;6449;684;6324.0;
3098;-5872;6091;552;5099.0;
3943;-7830;5374;757;7000.0;
3380;-9135;5374;485;4472.0;
3380;-11418;5016;765;7071.0;
2816;-13702;3941;851;7874.0;
1971;-14355;3941;392;3605.0;
1408;-15007;3582;327;3000.0;
0;-14681;3941;563;5196.0;
563;-14028;4299;327;3000.0;
-281;-13050;5016;509;4690.0;
563;-12071;5732;509;4690.0;
845;-10440;5732;552;5099.0;
2253;-9461;5732;631;5830.0;
3661;-10766;4657;765;7071.0;
4506;-9787;4657;460;4242.0;
6196;-8808;3224;844;7810.0;
6478;-7830;2866;361;3316.0;
6760;-8482;2149;327;3000.0;
7041;-9787;1433;497;4582.0;
7605;-9461;358;407;3741.0;
7886;-7177;0;772;7141.0;
7041;-7177;1791;631;5830.0;
7323;-8482;1433;460;4242.0;
7041;-9787;1433;448;4123.0;
7323;-11418;0;701;6480.0;
6478;-12071;1433;583;5385.0;
5351;-12723;2866;649;6000.0;
4225;-12723;3941;542;5000.0;
3380;-12397;4657;407;3741.0;
2535;-11745;5374;448;4123.0;
1126;-11745;5374;542;5000.0;
0;-13702;4657;809;7483.0;
-1126;-14355;4299;497;4582.0;
-2535;-13376;4299;631;5830.0;
-4225;-12071;4299;780;7211.0;
-3943;-9787;5016;794;7348.0;
-2816;-8482;5732;649;6000.0;
-2535;-6851;6449;593;5477.0;
-3380;-5872;5732;509;4690.0;
-4225;-5872;5374;344;3162.0;
-4788;-5220;5016;327;3000.0;
-5633;-4893;4657;361;3316.0;
-7041;-3915;2866;830;7681.0;
-7323;-1631;1791;830;7681.0;
-8450;-2283;0;725;6708.0;
-8450;-978;0;434;4000.0;
-8450;978;0;649;6000.0;
-8168;978;1433;448;4123.0;
-7605;0;2508;509;4690.0;
-7041;978;3224;448;4123.0;
-5633;0;3941;667;6164.0;
-6478;-652;3224;448;4123.0;
-7323;-1305;1791;583;5385.0;
-8450;0;0;816;7549.0;
-8168;2283;0;765;7071.0;
-7886;3915;0;552;5099.0;
-6760;5872;1074;844;7810.0;
-5915;7830;1433;733;6782.0;
-4506;7503;3224;772;7141.0;
-5070;5220;3224;787;7280.0;
-6196;3262;3224;780;7211.0;
-5915;1305;3941;693;6403.0;
-6478;326;3582;407;3741.0;
-7041;978;3224;327;3000.0;
-7323;1631;2508;327;3000.0;
-7041;3262;2149;563;5196.0;
-6196;5220;2149;725;6708.0;
-5070;4567;3582;649;6000.0;
-3943;4241;4299;497;4582.0;
-4225;3262;4299;344;3162.0;
-4788;1631;4299;583;5385.0;
-3943;-326;4299;725;6708.0;
-4788;-1305;4299;460;4242.0;
-3943;-2936;5016;667;6164.0;
-5070;-3262;5016;448;4123.0;
-6196;-4567;4299;649;6000.0;
-6196;-5546;4299;327;3000.0;
-6478;-6525;3941;361;3316.0;
-6196;-7830;3224;497;4582.0;
-6196;-10113;2866;765;7071.0;
-6196;-11745;2149;583;5385.0;
-5070;-12397;3224;583;5385.0;
-4506;-14355;2149;757;7000.0;
-2535;-15333;2508;830;7681.0;
-845;-15007;3582;733;6782.0;
-1408;-13050;5016;809;7483.0;
-563;-13376;5016;344;3162.0;
281;-12397;5374;473;4358.0;
281;-10113;6091;787;7280.0;
0;-8808;6091;448;4123.0;
-1690;-7177;6449;851;7874.0;
-2816;-5220;5732;809;7483.0;
-3943;-4241;5016;583;5385.0;
-4225;-2610;5016;552;5099.0;
-5070;-3262;5016;392;3605.0;
-6478;-3588;3224;772;7141.0;
-7041;-1957;2149;667;6164.0;
-7605;-978;1791;407;3741.0;
-7323;0;2866;473;4358.0;
-6478;-326;3224;361;3316.0;
-5915;-1631;3582;497;4582.0;
-4788;-1305;4299;497;4582.0;
-3943;-1305;4299;327;3000.0;
-2816;0;4657;622;5744.0;
-1690;-652;5374;531;4898.0;
0;-978;7165;851;7874.0;
1126;326;7165;612;5656.0;
1690;2283;8240;757;7000.0;
2535;3262;6807;631;5830.0;
2535;1957;5374;612;5656.0;
3943;1631;4657;593;5477.0;
4225;-326;4299;667;6164.0;
5070;-1631;3941;552;5099.0;
5351;-3588;4657;693;6403.0;
4506;-5546;5374;757;7000.0;
3380;-4893;5374;485;4472.0;
2816;-3588;4657;531;4898.0;
1126;-4241;5374;717;6633.0;
1126;-2610;5016;552;5099.0;
3098;-1957;4299;816;7549.0;
4788;-2283;4657;667;6164.0;
5633;-326;3582;794;7348.0;
4788;978;4299;583;5385.0;
5633;978;3941;344;3162.0;
5633;0;3941;327;3000.0;
6478;-1957;2866;794;7348.0;
6196;-978;3224;361;3316.0;
6478;326;3224;448;4123.0;
7323;1305;2866;473;4358.0;
7886;1305;1791;392;3605.0;
8168;2610;0;701;6480.0;
7605;3262;1074;448;4123.0;
6196;4241;2866;830;7681.0;
5351;6198;3224;733;6782.0;
5915;7177;2508;448;4123.0;
5633;9135;2866;667;6164.0;
4225;10113;3941;709;6557.0;
3098;11745;4657;725;6708.0;
2535;10440;5732;583;5385.0;
1408;8482;6449;809;7483.0;
0;7177;7524;765;7071.0;
0;8156;6807;392;3605.0;
-1126;7830;6449;460;4242.0;
-1408;8808;5732;407;3741.0;
-1126;9461;6449;327;3000.0;
563;9787;6807;667;6164.0;
1126;7830;6807;684;6324.0;
2535;6525;5732;765;7071.0;
3661;6198;5016;497;4582.0;
4788;7830;3941;765;7071.0;
5915;5872;2866;844;7810.0;
7041;4893;1433;693;6403.0;
7041;6198;1074;448;4123.0;
7605;7177;0;509;4690.0;
7323;8482;0;448;4123.0;
7323;9461;0;327;3000.0;
6478;11092;0;631;5830.0;
5633;12723;0;631;5830.0;
5070;13376;358;327;3000.0;
4225;14355;0;473;4358.0;
